i,Jsm,Jc,R
15.2543613704412,620613189455.77,385913036.652423,1608.16850044569
15.3269151796422,621342822768.702,387266993.592447,1604.4301039055
15.3997184545049,622072288719.371,388623908.461827,1600.70514236124
15.4727717123777,622801587111.292,389983783.605475,1596.99355022758
15.5460754708947,623530717748.022,391346621.365955,1593.29526232181
15.6196302479747,624259680433.167,392712424.083481,1589.61021386088
15.6934365618207,624988474970.376,394081194.095925,1585.93834045845
15.7674949309187,625717101163.344,395452933.738817,1582.27957812195
15.8418058740377,626445558815.812,396827645.345347,1578.63386324971
15.916369910228,627173847731.566,398205331.246371,1575.00113262806
15.9911875588211,627901967714.436,399585993.77041,1571.38132342849
16.0662593394288,628629918568.299,400969635.243655,1567.77437320485
16.1415857719421,629357700097.078,402356257.989968,1564.18021989053
16.2171673765311,630085312104.741,403745864.330887,1560.59880179567
16.2930046736433,630812754395.3,405138456.585627,1557.03005760446
16.3690981840038,631540026772.815,406534037.071085,1553.47392637234
16.4454484286139,632267129041.392,407932608.101837,1549.93034752336
16.5220559287507,632994061005.181,409334171.990149,1546.39926084748
16.5989212059658,633720822468.378,410738731.045972,1542.88060649788
16.6760447820852,634447413235.226,412146287.576951,1539.37432498836
16.7534271792083,635173833110.015,413556843.888422,1535.88035719072
16.8310689197069,635900081897.078,414970402.28342,1532.39864433215
16.9089705262246,636626159400.796,416386965.062676,1528.92912799268
16.9871325216762,637352065425.596,417806534.524628,1525.47175010262
17.0655554292466,638077799775.951,419229112.965413,1522.02645294005
17.1442397723905,638803362256.381,420654702.678878,1518.59317912829
17.2231860748311,639528752671.451,422083305.95658,1515.17187163342
17.3023948605597,640253970825.772,423514925.087788,1511.76247376183
17.3818666538349,640979016524.004,424949562.359487,1508.3649291578
17.4616019791817,641703889570.851,426387220.056379,1504.979181801
17.5416013613909,642428589771.064,427827900.460888,1501.60517600417
17.6218653255182,643153116929.441,429271605.853158,1498.24285641069
17.7023943968835,643877470850.827,430718338.511064,1494.89216799226
17.7831891010703,644601651340.112,432168100.710205,1491.55305604649
17.8642499639245,645325658202.235,433620894.723914,1488.22546619464
17.9455775115542,646049491242.18,435076722.823258,1484.9093443793
18.0271722703285,646773150264.978,436535587.277038,1481.6046368621
18.1090347668771,647496635075.708,437997490.351797,1478.31129022142
