i,S_single
1.95807067277896,4.30632131666543
1.96111518324979,4.3038316671697
1.96416476659722,4.30134444227355
1.96721943194058,4.29885963904667
1.97027918841852,4.29637725456292
1.97334404518498,4.29389728590043
1.97641401141396,4.29141973014143
1.97948909629621,4.28894458437231
1.98256930904035,4.2864718456837
1.98565465887289,4.2840015111703
1.98874515503886,4.28153357793096
1.99184080680119,4.27906804306875
1.99494162344012,4.27660490369079
1.99804761425471,4.27414415690836
2.00115878856189,4.27168579983681
2.00427515569727,4.26922982959571
2.00739672501354,4.26677624330864
2.01052350588222,4.26432503810331
2.01365550769379,4.2618762111115
2.01679273985567,4.25942975946914
2.01993521179446,4.25698568031618
2.02308293295548,4.25454397079663
2.02623591280172,4.25210462805863
2.02939416081482,4.24966764925435
2.03255768649496,4.24723303153995
2.03572649936176,4.24480077207576
2.03890060895171,4.24237086802605
2.04208002482092,4.23994331655916
2.04526475654442,4.23751811484743
2.04845481371578,4.23509526006727
2.05165020594669,4.23267474939906
2.05485094286797,4.23025658002721
2.05805703412952,4.22784074914008
2.06126848939994,4.22542725393012
2.06448531836649,4.22301609159369
2.06770753073614,4.22060725933112
2.07093513623347,4.21820075434681
2.07416814460378,4.21579657384902
2.07740656561011,4.21339471505
2.08065040903461,4.21099517516602
2.08389968467991,4.20859795141723
2.08715440236593,4.2062030410277
2.09041457193355,4.20381044122555
2.09368020324163,4.20142014924271
2.09695130616951,4.19903216231509
2.10022789061437,4.19664647768248
2.103509966494,4.19426309258865
2.10679754374545,4.19188200428121
2.11009063232477,4.18950321001167
2.11338924220785,4.1871267070355
2.11669338338987,4.18475249261196
2.12000306588621,4.18238056400425
2.12331829973105,4.1800109184794
2.12663909497895,4.17764355330839
2.12996546170359,4.17527846576595
2.13329740999846,4.17291565313072
2.13663494997782,4.17055511268521
2.13997809177454,4.16819684171574
2.14332684554179,4.16584083751246
2.14668122145338,4.16348709736934
2.15004122970156,4.16113561858423
2.15340688050031,4.15878639845874
2.15677818408204,4.15643943429829
2.1601551507008,4.15409472341217
2.16353779062974,4.15175226311339
2.16692611416228,4.14941205071878
2.17032013161253,4.14707408354895
2.17371985331428,4.14473835892834
2.17712528962254,4.14240487418509
2.18053645091145,4.14007362665113
2.18395334757659,4.1377446136622
2.18737599003326,4.13541783255774
2.19080438871805,4.13309328068092
2.19423855408695,4.13077095537876
2.19767849661745,4.1284508540019
2.20112422680742,4.12613297390475
2.20457575517511,4.12381731244549
2.20803309225974,4.12150386698598
2.21149624862156,4.11919263489177
2.21496523484088,4.11688361353214
2.21844006151938,4.11457680028011
2.22192073927914,4.11227219251235
2.22540727876388,4.10996978760922
2.22889969063827,4.10766958295475
2.23239798558655,4.10537157593673
2.23590217431602,4.10307576394653
2.23941226755361,4.1007821443792
2.24292827604843,4.09849071463352
2.24645021056953,4.09620147211184
2.24997808190877,4.09391441422017
2.25351190087779,4.09162953836824
