i,S_single
33.0394240805014,2.010883332635
33.2450756335439,2.00914595065206
33.4521270101126,2.00741221666997
33.6605885017218,2.00568212117978
33.8704704799476,2.00395565470258
34.0817833970654,2.00223280778933
34.2945377866966,2.00051357102079
34.5087442644576,1.9987979350074
34.7244135286127,1.99708589038917
34.9415563607346,1.99537742783557
35.160183626371,1.9936725380454
35.3803062757092,1.99197121174676
35.6019353442587,1.99027343969682
35.8250819535226,1.98857921268185
36.0497573116932,1.98688852151697
36.2759727143339,1.98520135704619
36.5037395450802,1.98351771014218
36.7330692763407,1.98183757170624
36.9639734700024,1.98016093266818
37.1964637781473,1.97848778398618
37.4305519437626,1.97681811664675
37.6662498014754,1.97515192166457
37.9035692782684,1.97348919008242
38.1425223942279,1.97182991297106
38.3831212632733,1.97017408142912
38.62537809391,1.96852168658304
38.8693051899766,1.96687271958693
39.114914951405,1.96522717162247
39.3622198749835,1.96358503389882
39.6112325551223,1.96194629765255
39.861965684635,1.96031095414747
40.1144320555123,1.95867899467459
40.3686445597126,1.95705041055201
40.6246161899534,1.95542519312479
40.8823600405107,1.95380333376491
41.1418893080225,1.9521848238711
41.4032172923005,1.95056965486882
41.6663573971467,1.94895781821009
41.9313231311761,1.94734930537345
42.1981281086475,1.94574410786382
42.4667860502952,1.94414221721247
42.7373107841751,1.94254362497682
43.0097162465091,1.94094832274047
43.2840164825418,1.93935630211299
43.5602256474002,1.93776755472992
43.8383580069614,1.9361820722526
44.1184279387252,1.93459984636812
44.4004499326938,1.93302086878925
44.6844385922646,1.93144513125427
44.9704086351095,1.92987262552695
45.2583748940914,1.92830334339643
45.5483523181587,1.92673727667712
45.8403559732638,1.92517441720863
46.1344010432802,1.92361475685568
46.4305028309318,1.92205828750797
46.7286767587244,1.92050500108015
47.0289383698867,1.91895488951167
47.3313033293178,1.91740794476674
47.6357874245394,1.91586415883423
47.9424065666606,1.91432352372755
48.2511767913416,1.91278603148459
48.5621142597715,1.91125167416765
48.8752352596484,1.9097204438633
49.190556206171,1.90819233268235
49.5080936430332,1.90666733275971
49.8278642434283,1.90514543625436
50.1498848110592,1.90362663534922
50.474172281156,1.90211092225106
50.8007437215055,1.90059828919047
51.1296163334769,1.89908872842172
51.4608074530668,1.89758223222268
51.7943345519443,1.89607879289479
