i,Sp,S0,branch
3.0245347671733,0.0148311736074029,0.0206498866196502,concave
3.03345361798182,0.0149513943286197,0.0208098545471146,concave
3.04239173632128,0.0150722991765089,0.0209706692014528,concave
3.05134914831034,0.0151938899142639,0.0211323323200632,concave
3.0603258800808,0.0153161682979566,0.0212948456296924,concave
3.06932195777753,0.0154391360764938,0.0214582108463951,concave
3.07833740755853,0.0155627949915758,0.021622429675499,concave
3.08737225559488,0.0156871467776558,0.0217875038115682,concave
3.09642652807072,0.0158121931618977,0.0219534349383674,concave
3.10550025118328,0.0159379358641356,0.0221202247288259,concave
3.11459345114284,0.0160643765968338,0.0222878748450033,concave
3.12370615417277,0.0161915170650471,0.0224563869380564,concave
3.13283838650941,0.0163193589663796,0.0226257626482028,concave
3.14199017440222,0.0164479039909482,0.0227960036046911,concave
3.15116154411362,0.0165771538213408,0.0229671114257649,concave
3.16035252191907,0.01670711013258,0.0231390877186327,concave
3.16956313410705,0.016837774592084,0.0233119340794356,concave
3.17879340697903,0.0169691488596293,0.0234856520932166,concave
3.18804336684945,0.0171012345873131,0.023660243333889,concave
3.19731304004579,0.0172340334195169,0.023835709364208,concave
3.20660245290843,0.0173675469928685,0.0240120517357382,concave
3.21591163179076,0.017501776936208,0.024189271988828,concave
3.22524060305911,0.0176367248705499,0.0243673716525785,concave
3.23458939309276,0.0177723924090491,0.0245463522448164,concave
3.24395802828392,0.0179087811569654,0.0247262152720667,concave
3.25334653503775,0.0180458927116282,0.0249069622295246,concave
3.26275493977229,0.0181837286624036,0.0250885946010304,concave
3.27218326891854,0.0183222905906593,0.0252711138590426,concave
3.28163154892036,0.0184615800697312,0.0254545214646117,concave
3.29109980623452,0.0186015986648906,0.0256388188673565,concave
3.30058806733067,0.018742347933312,0.0258240075054397,concave
3.31009635869135,0.0188838294240394,0.0260100888055423,concave
3.31962470681194,0.0190260446779552,0.0261970641828413,concave
3.3291731382007,0.0191689952277483,0.0263849350409867,concave
3.33874167937873,0.0193126825978831,0.0265737027720784,concave
3.34833035687996,0.0194571083045685,0.0267633687566447,concave
3.35793919725116,0.019602273855727,0.0269539343636203,concave
3.36756822705193,0.0197481807509652,0.0271454009503256,concave
3.37721747285468,0.0198948304815443,0.0273377698624465,concave
3.3868869612446,0.0200422245303495,0.0275310424340134,concave
3.39657671881972,0.0201903643718625,0.0277252199873822,concave
3.4062867721908,0.0203392514721322,0.0279203038332159,concave
3.41601714798143,0.0204888872887466,0.0281162952704649,concave
3.42576787282794,0.0206392732708046,0.0283131955863492,concave
3.43553897337943,0.0207904108588896,0.0285110060563415,concave
3.44533047629775,0.0209423014850412,0.0287097279441492,concave
3.45514240825747,0.0210949465727292,0.0289093625016977,concave
3.46497479594595,0.0212483475368275,0.0291099109691159,concave
3.47482766606322,0.0214025057835877,0.0293113745747183,concave
3.48470104532203,0.0215574227106133,0.0295137545349909,concave
3.49459496044788,0.0217130997068351,0.0297170520545762,concave
3.50450943817892,0.021869538152487,0.0299212683262602,concave
3.51444450526602,0.0220267394190792,0.0301264045309559,concave
3.5244001884727,0.0221847048693766,0.0303324618376922,concave
3.5343765145752,0.0223434358573749,0.0305394414036017,concave
3.54437351036237,0.0225029337282751,0.0307473443739051,concave
3.55439120263574,0.0226631998184634,0.0309561718819026,concave
3.5644296182095,0.0228242354554864,0.0311659250489609,concave
3.57448878391043,0.02298604195803,0.0313766049845017,concave
3.584568726578,0.023148620635898,0.0315882127859932,concave
3.59466947306423,0.0233119727899894,0.031800749538938,concave
3.60479105023382,0.0234760997122781,0.0320142163168641,concave
3.61493348496402,0.0236410026857921,0.0322286141813165,concave
3.62509680414467,0.0238066829845927,0.0324439441818469,concave
3.63528103467825,0.0239731418737559,0.0326602073560081,concave
3.64548620347974,0.0241403806093503,0.0328774047293424,concave
3.65571233747675,0.0243084004384207,0.0330955373153786,concave
3.6659594636094,0.0244772025989669,0.0333146061156207,concave
3.67622760883039,0.024646788319927,0.0335346121195459,concave
3.68651680010495,0.0248171588211576,0.0337555563045945,concave
3.69682706441083,0.0249883153134168,0.0339774396361667,concave
3.7071584287383,0.0251602589983471,0.0342002630676166,concave
3.71751092009017,0.0253329910684582,0.0344240275402489,concave
3.72788456548173,0.025506512707109,0.0346487339833115,concave
3.73827939194077,0.0256808250884935,0.0348743833139955,concave
3.74869542650757,0.0258559293776228,0.0351009764374286,concave
3.75913269623489,0.0260318267303105,0.0353285142466741,concave
3.76959122818796,0.026208518293157,0.0355569976227273,concave
3.78007104944446,0.0263860052035351,0.0357864274345142,concave
3.79057218709453,0.0265642885895744,0.0360168045388882,concave
3.80109466824074,0.0267433695701481,0.0362481297806305,concave
3.81163851999812,0.0269232492548592,0.0364804039924494,concave
3.8222037694941,0.0271039287440254,0.0367136279949774,concave
3.83279044386855,0.0272854091286679,0.036947802596774,concave
3.84339857027372,0.0274676914904977,0.0371829285943243,concave
3.85402817587428,0.0276507769019027,0.0374190067720403,concave
